date,transport_type,value
02/06/2021,national_rail,0.15
02/07/2021,cars,0.48
02/07/2021,light_commercial_vehicles,0.65
02/07/2021,heavy_goods_vehicles,0.98
02/07/2021,all_motor_vehicles,0.52
02/07/2021,cycling,0.6
02/07/2021,tfl_tube,0.19
02/07/2021,tfl_bus,0.4
02/07/2021,bus_excluding_london,0.26
02/07/2021,national_rail,0.15
02/08/2021,cars,0.54
02/08/2021,light_commercial_vehicles,0.77
02/08/2021,heavy_goods_vehicles,0.95
02/08/2021,all_motor_vehicles,0.61
02/08/2021,cycling,0.42
02/08/2021,tfl_tube,0.18
02/08/2021,tfl_bus,0.33
02/08/2021,bus_excluding_london,0.25
02/08/2021,national_rail,0.15
02/09/2021,cars,0.53
02/09/2021,light_commercial_vehicles,0.75
02/09/2021,heavy_goods_vehicles,0.93
02/09/2021,all_motor_vehicles,0.59
02/09/2021,cycling,0.37
02/09/2021,tfl_tube,0.17
02/09/2021,tfl_bus,0.32
02/09/2021,bus_excluding_london,0.25
02/09/2021,national_rail,0.15
02/10/2021,cars,0.55
02/10/2021,light_commercial_vehicles,0.77
02/10/2021,heavy_goods_vehicles,0.95
02/10/2021,all_motor_vehicles,0.62
02/10/2021,cycling,0.54
02/10/2021,tfl_tube,0.18
02/10/2021,tfl_bus,0.34
02/10/2021,bus_excluding_london,0.26
02/10/2021,national_rail,0.15
02/11/2021,cars,0.58
02/11/2021,light_commercial_vehicles,0.78
02/11/2021,heavy_goods_vehicles,0.95
02/11/2021,all_motor_vehicles,0.64
02/11/2021,cycling,0.47
02/11/2021,tfl_tube,0.18
02/11/2021,tfl_bus,0.34
02/11/2021,bus_excluding_london,0.27
02/11/2021,national_rail,0.15
02/12/2021,cars,0.61
02/12/2021,light_commercial_vehicles,0.79
02/12/2021,heavy_goods_vehicles,0.96
02/12/2021,all_motor_vehicles,0.67
02/12/2021,cycling,0.41
02/12/2021,tfl_tube,0.18
02/12/2021,tfl_bus,0.35
02/12/2021,bus_excluding_london,0.27
02/12/2021,national_rail,0.15
02/13/2021,cars,0.58
02/13/2021,light_commercial_vehicles,0.77
02/13/2021,heavy_goods_vehicles,1.01
02/13/2021,all_motor_vehicles,0.62
02/13/2021,cycling,0.6
02/13/2021,tfl_tube,0.19
02/13/2021,tfl_bus,0.4
02/13/2021,bus_excluding_london,0.25
02/13/2021,national_rail,0.16
02/14/2021,cars,0.52
02/14/2021,light_commercial_vehicles,0.68
02/14/2021,heavy_goods_vehicles,0.99
02/14/2021,all_motor_vehicles,0.55
02/14/2021,cycling,0.61
02/14/2021,tfl_tube,0.19
02/14/2021,tfl_bus,0.4
02/14/2021,bus_excluding_london,0.26
02/14/2021,national_rail,0.16
02/15/2021,cars,0.61
02/15/2021,light_commercial_vehicles,0.83
02/15/2021,heavy_goods_vehicles,1
02/15/2021,all_motor_vehicles,0.68
02/15/2021,cycling,0.9
02/15/2021,tfl_tube,0.19
02/15/2021,tfl_bus,0.38
02/15/2021,bus_excluding_london,0.28
02/15/2021,national_rail,0.16
02/16/2021,cars,0.6
02/16/2021,light_commercial_vehicles,0.82
02/16/2021,heavy_goods_vehicles,0.99
02/16/2021,all_motor_vehicles,0.67
02/16/2021,cycling,0.59
02/16/2021,tfl_tube,0.18
02/16/2021,tfl_bus,0.38
02/16/2021,bus_excluding_london,0.28
02/16/2021,national_rail,0.16
02/17/2021,cars,0.6
02/17/2021,light_commercial_vehicles,0.82
02/17/2021,heavy_goods_vehicles,0.99
02/17/2021,all_motor_vehicles,0.67
02/17/2021,cycling,0.78
02/17/2021,tfl_tube,0.19
02/17/2021,tfl_bus,0.39
02/17/2021,bus_excluding_london,0.26
02/17/2021,national_rail,0.15
02/18/2021,cars,0.6
02/18/2021,light_commercial_vehicles,0.8
02/18/2021,heavy_goods_vehicles,0.99
02/18/2021,all_motor_vehicles,0.66
02/18/2021,cycling,0.91
02/18/2021,tfl_tube,0.18
02/18/2021,tfl_bus,0.4
02/18/2021,bus_excluding_london,0.27
02/18/2021,national_rail,0.15
02/19/2021,cars,0.61
02/19/2021,light_commercial_vehicles,0.78
02/19/2021,heavy_goods_vehicles,0.97
02/19/2021,all_motor_vehicles,0.66
02/19/2021,cycling,0.66
02/19/2021,tfl_tube,0.19
02/19/2021,tfl_bus,0.4
02/19/2021,bus_excluding_london,0.27
02/19/2021,national_rail,0.15
02/20/2021,cars,0.59
02/20/2021,light_commercial_vehicles,0.77
02/20/2021,heavy_goods_vehicles,1.01
02/20/2021,all_motor_vehicles,0.63
02/20/2021,cycling,1.32
02/20/2021,tfl_tube,0.21
02/20/2021,tfl_bus,0.4
02/20/2021,bus_excluding_london,0.27
02/20/2021,national_rail,0.15
02/21/2021,cars,0.58
02/21/2021,light_commercial_vehicles,0.75
02/21/2021,heavy_goods_vehicles,1.03
02/21/2021,all_motor_vehicles,0.62
02/21/2021,cycling,1.65
02/21/2021,tfl_tube,0.2
02/21/2021,tfl_bus,0.39
02/21/2021,bus_excluding_london,0.3
02/21/2021,national_rail,0.16
02/22/2021,cars,0.63
02/22/2021,light_commercial_vehicles,0.86
02/22/2021,heavy_goods_vehicles,1.02
02/22/2021,all_motor_vehicles,0.7
02/22/2021,cycling,0.75
02/22/2021,tfl_tube,0.2
02/22/2021,tfl_bus,0.35
02/22/2021,bus_excluding_london,0.3
02/22/2021,national_rail,0.16
02/23/2021,cars,0.62
02/23/2021,light_commercial_vehicles,0.84
02/23/2021,heavy_goods_vehicles,1
02/23/2021,all_motor_vehicles,0.69
02/23/2021,cycling,0.71
02/23/2021,tfl_tube,0.2
02/23/2021,tfl_bus,0.35
02/23/2021,bus_excluding_london,0.3
02/23/2021,national_rail,0.16
02/24/2021,cars,0.63
02/24/2021,light_commercial_vehicles,0.84
02/24/2021,heavy_goods_vehicles,1.01
02/24/2021,all_motor_vehicles,0.69
02/24/2021,cycling,0.87
02/24/2021,tfl_tube,0.2
02/24/2021,tfl_bus,0.35
02/24/2021,bus_excluding_london,0.28
02/24/2021,national_rail,0.18
02/25/2021,cars,0.64
02/25/2021,light_commercial_vehicles,0.83
02/25/2021,heavy_goods_vehicles,1.01
02/25/2021,all_motor_vehicles,0.7
02/25/2021,cycling,1.13
02/25/2021,tfl_tube,0.19
02/25/2021,tfl_bus,0.36
02/25/2021,bus_excluding_london,0.3
02/25/2021,national_rail,0.17
02/26/2021,cars,0.68
02/26/2021,light_commercial_vehicles,0.85
02/26/2021,heavy_goods_vehicles,1
02/26/2021,all_motor_vehicles,0.73
02/26/2021,cycling,1.17
02/26/2021,tfl_tube,0.21
02/26/2021,tfl_bus,0.4
02/26/2021,bus_excluding_london,0.32
02/26/2021,national_rail,0.17
02/27/2021,cars,0.66
02/27/2021,light_commercial_vehicles,0.83
02/27/2021,heavy_goods_vehicles,1.06
02/27/2021,all_motor_vehicles,0.7
02/27/2021,cycling,2.04
02/27/2021,tfl_tube,0.21
02/27/2021,tfl_bus,0.44
02/27/2021,bus_excluding_london,0.31
02/27/2021,national_rail,0.18
02/28/2021,cars,0.65
02/28/2021,light_commercial_vehicles,0.81
02/28/2021,heavy_goods_vehicles,1.06
02/28/2021,all_motor_vehicles,0.69
02/28/2021,cycling,1.98
02/28/2021,tfl_tube,0.2
02/28/2021,tfl_bus,0.41
02/28/2021,bus_excluding_london,0.34
02/28/2021,national_rail,0.18
03/01/2021,cars,0.66
03/01/2021,light_commercial_vehicles,0.89
03/01/2021,heavy_goods_vehicles,1.04
03/01/2021,all_motor_vehicles,0.73
03/01/2021,cycling,0.81
03/01/2021,tfl_tube,0.2
03/01/2021,tfl_bus,0.37
03/01/2021,bus_excluding_london,0.31
03/01/2021,national_rail,0.18
03/02/2021,cars,0.65
03/02/2021,light_commercial_vehicles,0.87
03/02/2021,heavy_goods_vehicles,1.02
03/02/2021,all_motor_vehicles,0.72
03/02/2021,cycling,0.76
03/02/2021,tfl_tube,0.2
03/02/2021,tfl_bus,0.36
03/02/2021,bus_excluding_london,0.31
03/02/2021,national_rail,0.18
03/03/2021,cars,0.64
03/03/2021,light_commercial_vehicles,0.86
03/03/2021,heavy_goods_vehicles,1.03
03/03/2021,all_motor_vehicles,0.71
03/03/2021,cycling,0.8
03/03/2021,tfl_tube,0.19
03/03/2021,tfl_bus,0.35
03/03/2021,bus_excluding_london,0.29
03/03/2021,national_rail,0.17
03/04/2021,cars,0.64
03/04/2021,light_commercial_vehicles,0.84
03/04/2021,heavy_goods_vehicles,1.02
03/04/2021,all_motor_vehicles,0.7
03/04/2021,cycling,0.9
03/04/2021,tfl_tube,0.19
03/04/2021,tfl_bus,0.36
03/04/2021,bus_excluding_london,0.3
03/04/2021,national_rail,0.18
03/05/2021,cars,0.68
03/05/2021,light_commercial_vehicles,0.85
03/05/2021,heavy_goods_vehicles,1.02
03/05/2021,all_motor_vehicles,0.73
03/05/2021,cycling,0.87
03/05/2021,tfl_tube,0.2
03/05/2021,tfl_bus,0.37
03/05/2021,bus_excluding_london,0.31
03/05/2021,national_rail,0.18
03/06/2021,cars,0.66
03/06/2021,light_commercial_vehicles,0.86
03/06/2021,heavy_goods_vehicles,1.08
03/06/2021,all_motor_vehicles,0.7
03/06/2021,cycling,1.52
03/06/2021,tfl_tube,0.19
03/06/2021,tfl_bus,0.39
03/06/2021,bus_excluding_london,0.3
03/06/2021,national_rail,0.18
03/07/2021,cars,0.64
03/07/2021,light_commercial_vehicles,0.82
03/07/2021,heavy_goods_vehicles,1.08
03/07/2021,all_motor_vehicles,0.68
03/07/2021,cycling,1.68
03/07/2021,tfl_tube,0.19
03/07/2021,tfl_bus,0.41
03/07/2021,bus_excluding_london,0.32
03/07/2021,national_rail,0.18
03/08/2021,cars,0.7
03/08/2021,light_commercial_vehicles,0.93
03/08/2021,heavy_goods_vehicles,1.05
03/08/2021,all_motor_vehicles,0.77
03/08/2021,cycling,0.87
03/08/2021,tfl_tube,0.23
03/08/2021,tfl_bus,0.44
03/08/2021,bus_excluding_london,0.38
03/08/2021,national_rail,0.18
03/09/2021,cars,0.7
03/09/2021,light_commercial_vehicles,0.91
03/09/2021,heavy_goods_vehicles,1.02
03/09/2021,all_motor_vehicles,0.76
03/09/2021,cycling,1.07
03/09/2021,tfl_tube,0.23
03/09/2021,tfl_bus,0.48
03/09/2021,bus_excluding_london,0.42
03/09/2021,national_rail,0.19
03/10/2021,cars,0.67
03/10/2021,light_commercial_vehicles,0.89
03/10/2021,heavy_goods_vehicles,1.03
03/10/2021,all_motor_vehicles,0.74
03/10/2021,cycling,0.68
03/10/2021,tfl_tube,0.22
03/10/2021,tfl_bus,0.44
03/10/2021,bus_excluding_london,0.38
03/10/2021,national_rail,0.2
03/11/2021,cars,0.68
03/11/2021,light_commercial_vehicles,0.88
03/11/2021,heavy_goods_vehicles,1
03/11/2021,all_motor_vehicles,0.74
03/11/2021,cycling,0.79
03/11/2021,tfl_tube,0.23
03/11/2021,tfl_bus,0.47
03/11/2021,bus_excluding_london,0.41
03/11/2021,national_rail,0.21
03/12/2021,cars,0.73
03/12/2021,light_commercial_vehicles,0.91
03/12/2021,heavy_goods_vehicles,1.02
03/12/2021,all_motor_vehicles,0.78
03/12/2021,cycling,0.84
03/12/2021,tfl_tube,0.23
03/12/2021,tfl_bus,0.49
03/12/2021,bus_excluding_london,0.42
03/12/2021,national_rail,0.22
03/13/2021,cars,0.71
03/13/2021,light_commercial_vehicles,0.9
03/13/2021,heavy_goods_vehicles,1.09
03/13/2021,all_motor_vehicles,0.75
03/13/2021,cycling,0.98
03/13/2021,tfl_tube,0.2
03/13/2021,tfl_bus,0.43
03/13/2021,bus_excluding_london,0.32
03/13/2021,national_rail,0.22
03/14/2021,cars,0.73
03/14/2021,light_commercial_vehicles,0.88
03/14/2021,heavy_goods_vehicles,1.05
03/14/2021,all_motor_vehicles,0.76
03/14/2021,cycling,1.17
03/14/2021,tfl_tube,0.19
03/14/2021,tfl_bus,0.41
03/14/2021,bus_excluding_london,0.34
03/14/2021,national_rail,0.22
03/15/2021,cars,0.72
03/15/2021,light_commercial_vehicles,0.94
03/15/2021,heavy_goods_vehicles,1.05
03/15/2021,all_motor_vehicles,0.78
03/15/2021,cycling,0.89
03/15/2021,tfl_tube,0.25
03/15/2021,tfl_bus,0.49
03/15/2021,bus_excluding_london,0.46
03/15/2021,national_rail,0.23
03/16/2021,cars,0.71
03/16/2021,light_commercial_vehicles,0.92
03/16/2021,heavy_goods_vehicles,1.04
03/16/2021,all_motor_vehicles,0.77
03/16/2021,cycling,0.76
03/16/2021,tfl_tube,0.24
03/16/2021,tfl_bus,0.49
03/16/2021,bus_excluding_london,0.46
03/16/2021,national_rail,0.23
03/17/2021,cars,0.71
03/17/2021,light_commercial_vehicles,0.92
03/17/2021,heavy_goods_vehicles,1.04
03/17/2021,all_motor_vehicles,0.77
03/17/2021,cycling,1.12
03/17/2021,tfl_tube,0.24
03/17/2021,tfl_bus,0.49
03/17/2021,bus_excluding_london,0.44
03/17/2021,national_rail,0.22
03/18/2021,cars,0.71
03/18/2021,light_commercial_vehicles,0.89
03/18/2021,heavy_goods_vehicles,1.03
03/18/2021,all_motor_vehicles,0.76
03/18/2021,cycling,1.03
03/18/2021,tfl_tube,0.23
03/18/2021,tfl_bus,0.49
03/18/2021,bus_excluding_london,0.45
03/18/2021,national_rail,0.22
03/19/2021,cars,0.73
03/19/2021,light_commercial_vehicles,0.9
03/19/2021,heavy_goods_vehicles,1.01
03/19/2021,all_motor_vehicles,0.78
03/19/2021,cycling,0.88
03/19/2021,tfl_tube,0.25
03/19/2021,tfl_bus,0.5
03/19/2021,bus_excluding_london,0.44
03/19/2021,national_rail,0.22
03/20/2021,cars,0.68
03/20/2021,light_commercial_vehicles,0.86
03/20/2021,heavy_goods_vehicles,1.07
03/20/2021,all_motor_vehicles,0.72
03/20/2021,cycling,1.63
03/20/2021,tfl_tube,0.2
03/20/2021,tfl_bus,0.41
03/20/2021,bus_excluding_london,0.33
03/20/2021,national_rail,0.23
03/21/2021,cars,0.66
03/21/2021,light_commercial_vehicles,0.83
03/21/2021,heavy_goods_vehicles,1.06
03/21/2021,all_motor_vehicles,0.7
03/21/2021,cycling,1.8
03/21/2021,tfl_tube,0.21
03/21/2021,tfl_bus,0.4
03/21/2021,bus_excluding_london,0.35
03/21/2021,national_rail,0.23
03/22/2021,cars,0.73
03/22/2021,light_commercial_vehicles,0.95
03/22/2021,heavy_goods_vehicles,1.06
03/22/2021,all_motor_vehicles,0.8
03/22/2021,cycling,0.99
03/22/2021,tfl_tube,0.25
03/22/2021,tfl_bus,0.5
03/22/2021,bus_excluding_london,0.47
03/22/2021,national_rail,0.23
03/23/2021,cars,0.72
03/23/2021,light_commercial_vehicles,0.94
03/23/2021,heavy_goods_vehicles,1.05
03/23/2021,all_motor_vehicles,0.78
03/23/2021,cycling,0.82
03/23/2021,tfl_tube,0.25
03/23/2021,tfl_bus,0.49
03/23/2021,bus_excluding_london,0.47
03/23/2021,national_rail,0.23
03/24/2021,cars,0.73
03/24/2021,light_commercial_vehicles,0.94
03/24/2021,heavy_goods_vehicles,1.05
03/24/2021,all_motor_vehicles,0.79
03/24/2021,cycling,1
03/24/2021,tfl_tube,0.25
03/24/2021,tfl_bus,0.49
03/24/2021,bus_excluding_london,0.44
03/24/2021,national_rail,0.24
03/25/2021,cars,0.73
03/25/2021,light_commercial_vehicles,0.92
03/25/2021,heavy_goods_vehicles,1.05
03/25/2021,all_motor_vehicles,0.79
03/25/2021,cycling,1.11
03/25/2021,tfl_tube,0.24
03/25/2021,tfl_bus,0.49
03/25/2021,bus_excluding_london,0.45
03/25/2021,national_rail,0.24
03/26/2021,cars,0.75
03/26/2021,light_commercial_vehicles,0.92
03/26/2021,heavy_goods_vehicles,1.05
03/26/2021,all_motor_vehicles,0.8
03/26/2021,cycling,0.62
03/26/2021,tfl_tube,0.24
03/26/2021,tfl_bus,0.48
03/26/2021,bus_excluding_london,0.43
03/26/2021,national_rail,0.25
03/27/2021,cars,0.73
03/27/2021,light_commercial_vehicles,0.92
03/27/2021,heavy_goods_vehicles,1.13
03/27/2021,all_motor_vehicles,0.77
03/27/2021,cycling,1.69
03/27/2021,tfl_tube,0.23
03/27/2021,tfl_bus,0.44
03/27/2021,bus_excluding_london,0.35
03/27/2021,national_rail,0.25
03/28/2021,cars,0.65
03/28/2021,light_commercial_vehicles,0.82
03/28/2021,heavy_goods_vehicles,1.1
03/28/2021,all_motor_vehicles,0.69
03/28/2021,cycling,0.95
03/28/2021,tfl_tube,0.21
03/28/2021,tfl_bus,0.41
03/28/2021,bus_excluding_london,0.33
03/28/2021,national_rail,0.25
03/29/2021,cars,0.78
03/29/2021,light_commercial_vehicles,0.99
03/29/2021,heavy_goods_vehicles,1.08
03/29/2021,all_motor_vehicles,0.84
03/29/2021,cycling,1
03/29/2021,tfl_tube,0.27
03/29/2021,tfl_bus,0.51
03/29/2021,bus_excluding_london,0.42
03/29/2021,national_rail,0.25
03/30/2021,cars,0.81
03/30/2021,light_commercial_vehicles,0.99
03/30/2021,heavy_goods_vehicles,1.08
03/30/2021,all_motor_vehicles,0.87
03/30/2021,cycling,1.21
03/30/2021,tfl_tube,0.3
03/30/2021,tfl_bus,0.53
03/30/2021,bus_excluding_london,0.45
03/30/2021,national_rail,0.26
03/31/2021,cars,0.81
03/31/2021,light_commercial_vehicles,0.99
03/31/2021,heavy_goods_vehicles,1.1
03/31/2021,all_motor_vehicles,0.86
03/31/2021,cycling,1.29
03/31/2021,tfl_tube,0.28
03/31/2021,tfl_bus,0.5
03/31/2021,bus_excluding_london,0.42
03/31/2021,national_rail,0.25
04/01/2021,cars,0.83
04/01/2021,light_commercial_vehicles,0.99
04/01/2021,heavy_goods_vehicles,1.04
04/01/2021,all_motor_vehicles,0.88
04/01/2021,cycling,1.04
04/01/2021,tfl_tube,0.27
04/01/2021,tfl_bus,0.55
04/01/2021,bus_excluding_london,0.43
04/01/2021,national_rail,0.26
04/02/2021,cars,0.69
04/02/2021,light_commercial_vehicles,0.66
04/02/2021,heavy_goods_vehicles,0.52
04/02/2021,all_motor_vehicles,0.68
04/02/2021,cycling,1
04/02/2021,tfl_tube,0.29
04/02/2021,tfl_bus,0.49
04/02/2021,bus_excluding_london,0.35
04/02/2021,national_rail,0.25
04/03/2021,cars,0.82
04/03/2021,light_commercial_vehicles,0.95
04/03/2021,heavy_goods_vehicles,0.85
04/03/2021,all_motor_vehicles,0.84
04/03/2021,cycling,1.37
04/03/2021,tfl_tube,0.26
04/03/2021,tfl_bus,0.47
04/03/2021,bus_excluding_london,0.35
04/03/2021,national_rail,0.26
04/04/2021,cars,0.78
04/04/2021,light_commercial_vehicles,0.88
04/04/2021,heavy_goods_vehicles,0.75
04/04/2021,all_motor_vehicles,0.8
04/04/2021,cycling,1.53
04/04/2021,tfl_tube,0.31
04/04/2021,tfl_bus,0.48
04/04/2021,bus_excluding_london,0.34
04/04/2021,national_rail,0.26
04/05/2021,cars,0.63
04/05/2021,light_commercial_vehicles,0.57
04/05/2021,heavy_goods_vehicles,0.37
04/05/2021,all_motor_vehicles,0.6
04/05/2021,cycling,0.6
04/05/2021,tfl_tube,0.29
04/05/2021,tfl_bus,0.47
04/05/2021,bus_excluding_london,0.33
04/05/2021,national_rail,0.27
04/06/2021,cars,0.75
04/06/2021,light_commercial_vehicles,0.95
04/06/2021,heavy_goods_vehicles,0.98
04/06/2021,all_motor_vehicles,0.8
04/06/2021,cycling,0.58
04/06/2021,tfl_tube,0.26
04/06/2021,tfl_bus,0.47
04/06/2021,bus_excluding_london,0.36
04/06/2021,national_rail,0.26
04/07/2021,cars,0.75
04/07/2021,light_commercial_vehicles,0.94
04/07/2021,heavy_goods_vehicles,1.02
04/07/2021,all_motor_vehicles,0.8
04/07/2021,cycling,0.76
04/07/2021,tfl_tube,0.26
04/07/2021,tfl_bus,0.44
04/07/2021,bus_excluding_london,0.33
04/07/2021,national_rail,0.28
04/08/2021,cars,0.74
04/08/2021,light_commercial_vehicles,0.92
04/08/2021,heavy_goods_vehicles,1.03
04/08/2021,all_motor_vehicles,0.8
04/08/2021,cycling,0.96
04/08/2021,tfl_tube,0.26
04/08/2021,tfl_bus,0.46
04/08/2021,bus_excluding_london,0.34
04/08/2021,national_rail,0.27
04/09/2021,cars,0.76
04/09/2021,light_commercial_vehicles,0.92
04/09/2021,heavy_goods_vehicles,1.04
04/09/2021,all_motor_vehicles,0.8
04/09/2021,cycling,0.77
04/09/2021,tfl_tube,0.27
04/09/2021,tfl_bus,0.48
04/09/2021,bus_excluding_london,0.34
04/09/2021,national_rail,0.27
04/10/2021,cars,0.79
04/10/2021,light_commercial_vehicles,0.99
04/10/2021,heavy_goods_vehicles,1.16
04/10/2021,all_motor_vehicles,0.83
04/10/2021,cycling,1.13
04/10/2021,tfl_tube,0.25
04/10/2021,tfl_bus,0.45
04/10/2021,bus_excluding_london,0.34
04/10/2021,national_rail,0.27
04/11/2021,cars,0.81
04/11/2021,light_commercial_vehicles,1.02
04/11/2021,heavy_goods_vehicles,1.14
04/11/2021,all_motor_vehicles,0.85
04/11/2021,cycling,1.42
04/11/2021,tfl_tube,0.29
04/11/2021,tfl_bus,0.46
04/11/2021,bus_excluding_london,0.38
04/11/2021,national_rail,0.27
04/12/2021,cars,0.86
04/12/2021,light_commercial_vehicles,1.05
04/12/2021,heavy_goods_vehicles,1.06
04/12/2021,all_motor_vehicles,0.91
04/12/2021,cycling,0.8
04/12/2021,tfl_tube,0.36
04/12/2021,tfl_bus,0.6
04/12/2021,bus_excluding_london,0.51
04/12/2021,national_rail,0.28
04/13/2021,cars,0.83
04/13/2021,light_commercial_vehicles,1.01
04/13/2021,heavy_goods_vehicles,1.05
04/13/2021,all_motor_vehicles,0.88
04/13/2021,cycling,0.88
04/13/2021,tfl_tube,0.33
04/13/2021,tfl_bus,0.59
04/13/2021,bus_excluding_london,0.52
04/13/2021,national_rail,0.29
04/14/2021,cars,0.84
04/14/2021,light_commercial_vehicles,1.01
04/14/2021,heavy_goods_vehicles,1.06
04/14/2021,all_motor_vehicles,0.89
04/14/2021,cycling,1.08
04/14/2021,tfl_tube,0.34
04/14/2021,tfl_bus,0.57
04/14/2021,bus_excluding_london,0.49
04/14/2021,national_rail,0.3
04/15/2021,cars,0.84
04/15/2021,light_commercial_vehicles,1
04/15/2021,heavy_goods_vehicles,1.04
04/15/2021,all_motor_vehicles,0.88
04/15/2021,cycling,1.01
04/15/2021,tfl_tube,0.34
04/15/2021,tfl_bus,0.52
04/15/2021,bus_excluding_london,0.51
04/15/2021,national_rail,0.32
04/16/2021,cars,0.88
04/16/2021,light_commercial_vehicles,1.01
04/16/2021,heavy_goods_vehicles,1.04
04/16/2021,all_motor_vehicles,0.92
04/16/2021,cycling,0.88
04/16/2021,tfl_tube,0.37
04/16/2021,tfl_bus,0.57
04/16/2021,bus_excluding_london,0.51
04/16/2021,national_rail,0.34
04/17/2021,cars,0.94
04/17/2021,light_commercial_vehicles,1.11
04/17/2021,heavy_goods_vehicles,1.12
04/17/2021,all_motor_vehicles,0.98
04/17/2021,cycling,1.52
04/17/2021,tfl_tube,0.44
04/17/2021,tfl_bus,0.59
04/17/2021,bus_excluding_london,0.52
04/17/2021,national_rail,0.36
04/18/2021,cars,0.94
04/18/2021,light_commercial_vehicles,1.16
04/18/2021,heavy_goods_vehicles,1.18
04/18/2021,all_motor_vehicles,0.99
04/18/2021,cycling,1.55
04/18/2021,tfl_tube,0.42
04/18/2021,tfl_bus,0.58
04/18/2021,bus_excluding_london,0.54
04/18/2021,national_rail,0.37
04/19/2021,cars,0.88
04/19/2021,light_commercial_vehicles,1.06
04/19/2021,heavy_goods_vehicles,1.07
04/19/2021,all_motor_vehicles,0.93
04/19/2021,cycling,0.94
04/19/2021,tfl_tube,0.34
04/19/2021,tfl_bus,0.67
04/19/2021,bus_excluding_london,0.59
04/19/2021,national_rail,0.38
04/20/2021,cars,0.86
04/20/2021,light_commercial_vehicles,1.04
04/20/2021,heavy_goods_vehicles,1.06
04/20/2021,all_motor_vehicles,0.91
04/20/2021,cycling,0.95
04/20/2021,tfl_tube,0.39
04/20/2021,tfl_bus,0.63
04/20/2021,bus_excluding_london,0.61
04/20/2021,national_rail,0.39
04/21/2021,cars,0.86
04/21/2021,light_commercial_vehicles,1.03
04/21/2021,heavy_goods_vehicles,1.07
04/21/2021,all_motor_vehicles,0.9
04/21/2021,cycling,1.05
04/21/2021,tfl_tube,0.35
04/21/2021,tfl_bus,0.6
04/21/2021,bus_excluding_london,0.57
04/21/2021,national_rail,0.36
04/22/2021,cars,0.87
04/22/2021,light_commercial_vehicles,1.01
04/22/2021,heavy_goods_vehicles,1.06
04/22/2021,all_motor_vehicles,0.91
04/22/2021,cycling,1.24
04/22/2021,tfl_tube,0.36
04/22/2021,tfl_bus,0.59
04/22/2021,bus_excluding_london,0.6
04/22/2021,national_rail,0.35
04/23/2021,cars,0.9
04/23/2021,light_commercial_vehicles,1.04
04/23/2021,heavy_goods_vehicles,1.05
04/23/2021,all_motor_vehicles,0.94
